code_set	concept_code	concept_name	concept_id	vocabulary_id
advanced_illness_01	1237472009	Metastatic squamous cell carcinoma to bronchus of middle lobe of right lung	37175072	SNOMED
advanced_illness_01	1237474005	Metastatic carcinoma to bone of upper limb	37174912	SNOMED
advanced_illness_01	1237477003	Metastatic carcinoma to skin of head	37174982	SNOMED
advanced_illness_01	1237479000	Metastatic carcinoma to anal canal	37174898	SNOMED
advanced_illness_01	1237481003	Metastatic carcinoma to cervix	37174917	SNOMED
advanced_illness_01	1237483000	Metastatic carcinoma to tongue	37174996	SNOMED
advanced_illness_01	1237485007	Metastatic carcinoma to rectosigmoid junction	37174978	SNOMED
advanced_illness_01	1237488009	Metastatic carcinoma to palate	37174968	SNOMED
advanced_illness_01	1237490005	Metastatic carcinoma to genital organ	37174938	SNOMED
advanced_illness_01	1237493007	Metastatic carcinoma to exocervix	37174927	SNOMED
advanced_illness_01	1237495000	Metastatic carcinoma to glottis	37174940	SNOMED
advanced_illness_01	1237497008	Metastatic carcinoma to supraglottis	37174993	SNOMED
advanced_illness_01	1237516000	Metastatic carcinoma to lower lobe of lung	37174957	SNOMED
advanced_illness_01	1237518004	Metastatic carcinoma to main bronchus	37174962	SNOMED
advanced_illness_01	1237522009	Metastatic carcinoma to gallbladder	37174936	SNOMED
advanced_illness_01	1237524005	Metastatic carcinoma to pancreas	37174969	SNOMED
advanced_illness_01	1237526007	Metastatic carcinoma to bone of rib	37174910	SNOMED
advanced_illness_01	1237528008	Metastatic carcinoma to bone of clavicle	37174908	SNOMED
advanced_illness_01	1237530005	Metastatic adenocarcinoma to carotid body	37174868	SNOMED
advanced_illness_01	1237621006	Metastatic adenocarcinoma to Moll's gland	37174873	SNOMED
advanced_illness_01	1240351006	Metastatic carcinoma to lower gum	37174954	SNOMED
advanced_illness_01	1240353009	Metastatic squamous cell carcinoma to prostate	37175079	SNOMED
advanced_illness_01	1240359008	Metastatic small cell neuroendocrine carcinoma to prostate	37175064	SNOMED
advanced_illness_01	1240363001	Metastatic small cell neuroendocrine carcinoma to ovary	37175063	SNOMED
advanced_illness_01	1240372009	Metastatic carcinoma to meibomian gland	37174964	SNOMED
advanced_illness_01	1251454002	Metastatic neuroblastoma to adrenal gland	37175046	SNOMED
advanced_illness_01	1251457009	Metastatic neuroblastoma to central nervous system	37175048	SNOMED
advanced_illness_01	1251459007	Metastatic neuroblastoma to paraspinal area	37165252	SNOMED
advanced_illness_01	1251465007	Metastatic extraskeletal osteosarcoma	37165253	SNOMED
advanced_illness_01	1251467004	Metastatic osteosarcoma to articular cartilage of rib	37155464	SNOMED
advanced_illness_01	1251469001	Metastatic osteosarcoma to articular cartilage of vertebra	37175050	SNOMED
advanced_illness_01	1251471001	Metastatic osteosarcoma to bone of clavicle	37175051	SNOMED
advanced_illness_01	1251473003	Metastatic osteosarcoma to bone of rib	37175053	SNOMED
advanced_illness_01	1251475005	Metastatic osteosarcoma to bone of sternum	37175054	SNOMED
advanced_illness_01	1251483004	Metastatic adenocarcinoma to paraganglia	37174875	SNOMED
advanced_illness_01	1251485006	Metastatic adenocarcinoma to prostate	37174879	SNOMED
advanced_illness_01	1251487003	Metastatic carcinoma to biliary tract	37174903	SNOMED
advanced_illness_01	1251490009	Metastatic carcinoma to gallbladder and extrahepatic biliary tract	37174937	SNOMED
advanced_illness_01	1251492001	Metastatic carcinoma to lip	37174950	SNOMED
advanced_illness_01	1251494000	Metastatic carcinoma to retromolar area	37174979	SNOMED
advanced_illness_01	1251496003	Metastatic carcinoma to uvula	37175004	SNOMED
advanced_illness_01	1251498002	Metastatic sarcoma to retroperitoneum	37175317	SNOMED
advanced_illness_01	1254691000	Metastatic adenoid cystic carcinoma to left lacrimal gland	37174882	SNOMED
advanced_illness_01	1254724005	Metastatic adenoid cystic carcinoma to oropharynx	37174883	SNOMED
advanced_illness_01	1254726007	Metastatic adenoid cystic carcinoma to salivary gland	37174886	SNOMED
advanced_illness_01	1254733007	Metastatic large cell carcinoma to right lung	37175031	SNOMED
advanced_illness_01	1254735000	Bilateral metastatic large cell carcinoma to lungs	37174770	SNOMED
advanced_illness_01	1254745003	Metastatic giant cell carcinoma to left lung	37175021	SNOMED
advanced_illness_01	1254747006	Bilateral metastatic giant cell carcinoma to lungs	37174769	SNOMED
advanced_illness_01	1254749009	Metastatic acantholytic squamous cell carcinoma	37165395	SNOMED
advanced_illness_01	1254752001	Metastatic verrucous carcinoma to oral cavity	37175102	SNOMED
advanced_illness_01	1254755004	Metastatic basosquamous cell carcinoma to skin	37174892	SNOMED
advanced_illness_01	1259083006	Autonomic disorder due to multiple sclerosis	37166088	SNOMED
advanced_illness_01	1259122001	Amyotrophic lateral sclerosis with parkinsonism	37166120	SNOMED
advanced_illness_01	1259124000	Amyotrophic lateral sclerosis with frontotemporal dementia	37166122	SNOMED
advanced_illness_01	1259126003	Amyotrophic lateral sclerosis with autonomic dysfunction	37166124	SNOMED
advanced_illness_01	1259128002	Alzheimer disease with psychosis	37166126	SNOMED
advanced_illness_01	1259309001	Primary carcinoma of body of pancreas	37166180	SNOMED
advanced_illness_01	1259311005	Primary cystadenocarcinoma of pancreas	37166182	SNOMED
advanced_illness_01	1259415000	Primary carcinoma of head of pancreas	37166282	SNOMED
advanced_illness_01	1259465009	Dementia due to hepatic failure	37166332	SNOMED
advanced_illness_01	1259469003	Dementia due to Gerstmann Straussler Scheinker syndrome	37166336	SNOMED
advanced_illness_01	1259473000	Dementia due to fragile X syndrome	37166340	SNOMED
advanced_illness_01	1259478009	Dementia due to familial Creutzfeldt-Jakob disease	37166345	SNOMED
advanced_illness_01	1259485008	Dementia due to cerebral vasculitis	37166351	SNOMED
advanced_illness_01	1259492003	Dementia due to metastatic malignant neoplasm to brain	37166357	SNOMED
advanced_illness_01	1259496000	Dementia due to Lyme disease	37166361	SNOMED
advanced_illness_01	1259501004	Dementia due to kuru	37166366	SNOMED
advanced_illness_01	1259511006	Dementia due to Wilson disease	37166374	SNOMED
advanced_illness_01	1259517005	Dementia due to systemic lupus erythematosus	37166380	SNOMED
advanced_illness_01	1259522005	Dementia due to variant Creutzfeldt-Jakob disease	37166385	SNOMED
advanced_illness_01	1259529001	Dementia due to sporadic Creutzfeldt-Jakob disease	37166391	SNOMED
advanced_illness_01	1259539007	Primary carcinoma of pancreas	37166400	SNOMED
advanced_illness_01	1259581001	Dementia due to celiac disease	37166438	SNOMED
advanced_illness_01	1259586006	Dementia due to autoimmune encephalitis	37166443	SNOMED
advanced_illness_01	1259629009	Primary adenocarcinoma of pituitary gland	37166482	SNOMED
advanced_illness_01	1259661008	Dementia due to rheumatological disease	37166513	SNOMED
advanced_illness_01	1259665004	Dementia due to progressive subcortical gliosis	37166517	SNOMED
advanced_illness_01	1259675001	Dementia due to obstructive hydrocephalus	37166526	SNOMED
advanced_illness_01	1259679007	Dementia due to atypical pantothenate kinase associated neurodegeneration	37166530	SNOMED
advanced_illness_01	1259692005	Primary gliosarcoma of brain	37166542	SNOMED
advanced_illness_01	1259720004	Primary malignant glioma of brain	37166570	SNOMED
advanced_illness_01	1259724008	Primary anaplastic astrocytoma of brain	37166574	SNOMED
advanced_illness_01	1259730008	Primary oligodendroglioma of brain	37166579	SNOMED
advanced_illness_01	1259740006	Primary malignant glioma of cerebellum	37166587	SNOMED
advanced_illness_01	1259743008	Primary astrocytoma of brain stem	37166590	SNOMED
advanced_illness_01	1259750007	Primary astrocytoma of cerebrum	37166597	SNOMED
advanced_illness_01	1259765008	Primary classic medulloblastoma	37166612	SNOMED
advanced_illness_01	1259770001	Primary anaplastic glioma of brain	37166617	SNOMED
advanced_illness_01	1259799006	Primary malignant glucagonoma of pancreas	37166647	SNOMED
advanced_illness_01	1259812009	Primary astroblastoma of brain	37166658	SNOMED
advanced_illness_01	1259815006	Primary giant cell glioblastoma of brain	37166661	SNOMED
advanced_illness_01	1259817003	Primary pleomorphic xanthoastrocytoma of brain	37166663	SNOMED
advanced_illness_01	1259990004	Dementia due to classical pantothenate kinase associated neurodegeneration	37166714	SNOMED
advanced_illness_01	1263555006	Logopenic non-amnestic Alzheimer disease	37167043	SNOMED
advanced_illness_01	1263601000	Metastatic scirrhous carcinoma to breast	37175061	SNOMED
advanced_illness_01	1263640005	Metastatic transitional cell carcinoma to corpus uteri	37175085	SNOMED
advanced_illness_01	1263642002	Metastatic transitional cell carcinoma to left kidney	37175087	SNOMED
advanced_illness_01	1263651005	Metastatic mucoepidermoid carcinoma to skin	37175043	SNOMED
advanced_illness_01	1263653008	Metastatic mucoepidermoid carcinoma to salivary gland	37175042	SNOMED
advanced_illness_01	1263655001	Metastatic transitional cell carcinoma to right renal pelvis	37175092	SNOMED
advanced_illness_01	1263657009	Metastatic transitional cell carcinoma to ureter	37175094	SNOMED
advanced_illness_01	1263659007	Metastatic transitional cell carcinoma to renal pelvis	37175090	SNOMED
advanced_illness_01	1263786003	Metastatic basaloid squamous cell carcinoma to nasopharynx	37174891	SNOMED
advanced_illness_01	1263912003	Metastatic carcinoma ex pleomorphic adenoma to lacrimal gland	37174893	SNOMED
advanced_illness_01	1263914002	Metastatic papillary renal cell carcinoma	37175058	SNOMED
advanced_illness_01	1264003007	Postcardiotomy acute right ventricular failure	37167218	SNOMED
advanced_illness_01	1264067005	Metastatic acinar cell carcinoma to pancreas	37174864	SNOMED
advanced_illness_01	1264115008	Metastatic metaplastic carcinoma to breast	37175037	SNOMED
advanced_illness_01	1264117000	Metastatic adenosquamous carcinoma to cervix	37174889	SNOMED
advanced_illness_01	1264258003	Metastatic papillary squamous cell carcinoma	37167409	SNOMED
advanced_illness_01	1264358001	Metastatic mucinous cystadenocarcinoma to pancreas	37175040	SNOMED
advanced_illness_01	1264367001	Metastatic sebaceous adenocarcinoma	37167429	SNOMED
advanced_illness_01	1264495000	Metastatic carcinoma to breast	37174913	SNOMED
advanced_illness_01	1264499006	Metastatic infiltrating duct carcinoma to pancreas	37175026	SNOMED
advanced_illness_01	1264501003	Metastatic papillary cystadenocarcinoma to kidney	37175057	SNOMED
advanced_illness_01	1268352008	Primary pituitary carcinoma	37167521	SNOMED
advanced_illness_01	1268354009	Metastatic clear cell adenocarcinoma to peritoneum	37175014	SNOMED
advanced_illness_01	1268388003	Metastatic undifferentiated carcinoma to esophagus	37175096	SNOMED
advanced_illness_01	1268392005	Metastatic undifferentiated carcinoma to nasal sinus	37175098	SNOMED
advanced_illness_01	1268394006	Metastatic undifferentiated carcinoma to ovary	37175100	SNOMED
advanced_illness_01	1268532006	Primary carcinoma of ampulla of Vater	37167586	SNOMED
advanced_illness_01	1268546006	Primary mucinous cystadenocarcinoma of pancreas	37167600	SNOMED
advanced_illness_01	1268563005	Primary acinar cell carcinoma of pancreas	37167610	SNOMED
advanced_illness_01	1268702001	Primary choroid plexus carcinoma	37167654	SNOMED
advanced_illness_01	1268888008	Primary pineal parenchymal tumor of intermediate differentiation	37167723	SNOMED
advanced_illness_01	1268957005	Primary pineoblastoma	37167776	SNOMED
advanced_illness_01	1268966009	Primary gliomatosis cerebri	37167785	SNOMED
advanced_illness_01	1269047004	Primary papillary tumor of pineal region	37167838	SNOMED
advanced_illness_01	1269051002	Primary desmoplastic nodular medulloblastoma of brain	37167842	SNOMED
advanced_illness_01	1269121005	Metastatic rhabdomyosarcoma	37167895	SNOMED
advanced_illness_01	1269123008	Metastatic squamous cell carcinoma to rectum	37175080	SNOMED
advanced_illness_01	1269126000	Metastatic squamous cell carcinoma to stomach	37175082	SNOMED
advanced_illness_01	1279882001	Metastatic embryonal rhabdomyosarcoma	37168383	SNOMED
advanced_illness_01	128001000119105	Hypertension concurrent and due to end stage renal disease on dialysis due to type 1 diabetes mellitus	45757393	SNOMED
advanced_illness_01	128465005	Metastatic malignant neoplasm to articular cartilage	4027231	SNOMED
advanced_illness_01	1286896000	Metastatic collecting duct renal cell carcinoma	37168858	SNOMED
advanced_illness_01	1287657002	Primary well-differentiated neuroendocrine tumor of ampulla of Vater	1244445	SNOMED
advanced_illness_01	1290060007	Metastatic well-differentiated neuroendocrine tumor	1244565	SNOMED
advanced_illness_01	1290080008	Neuroendocrine neoplasm of pancreas	1244583	SNOMED
advanced_illness_01	1290116009	Gastric inhibitory peptide-secreting tumor of pancreas	1244601	SNOMED
advanced_illness_01	1290690001	Metastatic cholangiocarcinoma	1244716	SNOMED
advanced_illness_01	1290697003	Metastatic eccrine porocarcinoma	1244720	SNOMED
advanced_illness_01	1290700004	Metastatic lobular carcinoma	1244722	SNOMED
advanced_illness_01	1296851009	Metastatic malignant melanoma of unknown primary	1245145	SNOMED
advanced_illness_01	13274008	Atrophic fibrosis of lung	4027868	SNOMED
advanced_illness_01	13839000	Bernheim's syndrome	4030258	SNOMED
advanced_illness_01	141991000119109	Delusions in Alzheimer's disease	44782726	SNOMED
advanced_illness_01	142011000119109	Alzheimer's disease co-occurrent with delirium	37395572	SNOMED
advanced_illness_01	145501000119108	Metastatic malignant neoplasm to breast	603292	SNOMED
advanced_illness_01	14700006	Bauxite fibrosis of lung	4032314	SNOMED
advanced_illness_01	153931000119109	Acute combined systolic and diastolic heart failure	44782718	SNOMED
advanced_illness_01	153951000119103	Acute on chronic combined systolic and diastolic heart failure	44782733	SNOMED
advanced_illness_01	15629591000119100	Congestive heart failure stage B due to ischemic cardiomyopathy	36712928	SNOMED
advanced_illness_01	15662003	Senile dementia	4048875	SNOMED
advanced_illness_01	1581000119101	Dementia of the Alzheimer type with behavioral disturbance	43530664	SNOMED
advanced_illness_01	15930821000119100	Bilateral metastatic malignant neoplasm to ovaries	608866	SNOMED
advanced_illness_01	15956221000119100	Metastatic adenocarcinoma to right lung	608927	SNOMED
advanced_illness_01	15956661000119100	Metastatic small cell carcinoma to right lung	608929	SNOMED
advanced_illness_01	15956741000119100	Bilateral metastatic small cell carcinoma to lungs	608930	SNOMED
advanced_illness_01	15957181000119100	Metastatic squamous cell carcinoma to right lung	608932	SNOMED
advanced_illness_01	15958181000119100	Metastatic adenocarcinoma to bilateral kidneys	608940	SNOMED
advanced_illness_01	15958261000119100	Metastatic adenocarcinoma to right kidney	608942	SNOMED
advanced_illness_01	15958381000119100	Metastatic squamous cell carcinoma to left kidney	608944	SNOMED
advanced_illness_01	15958701000119100	Bilateral metastatic malignant melanoma to kidneys	608946	SNOMED
advanced_illness_01	15964701000119100	Saddle embolus of pulmonary artery with acute cor pulmonale	35615055	SNOMED
advanced_illness_01	15977591000119100	Metastatic malignant neoplasm to right eye	608980	SNOMED
advanced_illness_01	15999000	Mixed micro and macronodular cirrhosis	4050640	SNOMED
advanced_illness_01	16055271000119100	Respiratory failure following trauma	765304	SNOMED
advanced_illness_01	16219201000119100	Behavioral disturbance co-occurrent and due to late onset Alzheimer dementia	37117145	SNOMED
advanced_illness_01	16276361000119100	Vascular dementia without behavioral disturbance	37109056	SNOMED
advanced_illness_01	1671000119100	Metastatic squamous cell carcinoma to lymph node	43530697	SNOMED
advanced_illness_01	16823941000119100	Primary malignant gastrointestinal stromal neoplasm of pancreas	609180	SNOMED
advanced_illness_01	16845301000119100	Primary glioblastoma multiforme of cerebellum	609185	SNOMED
advanced_illness_01	16846004	Obstructive emphysema	4056405	SNOMED
advanced_illness_01	1761006	Biliary cirrhosis	192675	SNOMED
advanced_illness_01	187791002	Malignant tumor of body of pancreas	4092072	SNOMED
advanced_illness_01	187793004	Malignant tumor of pancreatic duct	4094866	SNOMED
advanced_illness_01	187798008	Malignant neoplasm of ectopic pancreatic tissue	4092074	SNOMED
advanced_illness_01	188281006	Malignant neoplasm of basal ganglia	4091491	SNOMED
advanced_illness_01	188283009	Malignant neoplasm of corpus striatum	4091492	SNOMED
advanced_illness_01	188286001	Malignant tumor of hypothalamus	4091493	SNOMED
advanced_illness_01	188289008	Malignant neoplasm of hippocampus	4094251	SNOMED
advanced_illness_01	188292007	Malignant tumor of choroid plexus	4094254	SNOMED
advanced_illness_01	188295009	Malignant neoplasm of cerebral peduncle	4095887	SNOMED
advanced_illness_01	188297001	Malignant neoplasm of midbrain	4095888	SNOMED
advanced_illness_01	188301005	Malignant neoplasm of corpus callosum	4095889	SNOMED
advanced_illness_01	188308004	Malignant neoplasm of olfactory bulb	4095303	SNOMED
advanced_illness_01	188340000	Malignant tumor of craniopharyngeal duct	4095305	SNOMED
advanced_illness_01	188454009	Metastatic malignant neoplasm to skin of head	4091762	SNOMED
advanced_illness_01	188462001	Metastatic malignant neoplasm to brain and spinal cord	378087	SNOMED
advanced_illness_01	188471005	Metastatic malignant neoplasm to epididymis and vas deferens	4096952	SNOMED
advanced_illness_01	188648000	Leukemic reticuloendotheliosis of lymph nodes of axilla and upper limb	439269	SNOMED
advanced_illness_01	189814006	Pancreatoblastoma	40391739	SNOMED
advanced_illness_01	191449005	Uncomplicated senile dementia	375791	SNOMED
advanced_illness_01	191452002	Presenile dementia with delirium	381832	SNOMED
advanced_illness_01	191455000	Presenile dementia with depression	377527	SNOMED
advanced_illness_01	191458003	Senile dementia with paranoia	4100250	SNOMED
advanced_illness_01	191461002	Senile dementia with delirium	376946	SNOMED
advanced_illness_01	191464005	Arteriosclerotic dementia with delirium	376094	SNOMED
advanced_illness_01	191466007	Arteriosclerotic dementia with depression	374326	SNOMED
advanced_illness_01	191519005	Dementia associated with another disease	374888	SNOMED
advanced_illness_01	192927008	Multiple sclerosis of the spinal cord	4101729	SNOMED
advanced_illness_01	194767001	Benign hypertensive heart disease with congestive cardiac failure	439698	SNOMED
advanced_illness_01	194781004	Hypertensive heart and renal disease with both (congestive) heart failure and renal failure	439694	SNOMED
advanced_illness_01	195112003	Compensated cardiac failure	4108244	SNOMED
advanced_illness_01	195957006	Chronic bullous emphysema	4110048	SNOMED
advanced_illness_01	195959009	Zonal bullous emphysema	4112828	SNOMED
advanced_illness_01	196028003	Chronic pulmonary fibrosis caused by chemical fumes	4112681	SNOMED
advanced_illness_01	197291001	Unilobular portal cirrhosis	4055209	SNOMED
advanced_illness_01	197294009	Fatty portal cirrhosis	4058680	SNOMED
advanced_illness_01	197301006	Toxic portal cirrhosis	4059287	SNOMED
advanced_illness_01	197305002	Syphilitic portal cirrhosis	4058682	SNOMED
advanced_illness_01	20091000175107	Acute on chronic hypoxemic and hypercapnic respiratory failure	35615340	SNOMED
advanced_illness_01	21861000	Micronodular cirrhosis	4071022	SNOMED
advanced_illness_01	230156002	Malignant meningitis	4042194	SNOMED
advanced_illness_01	230265002	Familial Alzheimer's disease of early onset	4043241	SNOMED
advanced_illness_01	230267005	Familial Alzheimer's disease of late onset	4043243	SNOMED
advanced_illness_01	230269008	Focal Alzheimer's disease	4043377	SNOMED
advanced_illness_01	230271008	Pick's disease with Pick bodies	4047744	SNOMED
advanced_illness_01	230280008	Progressive aphasia in Alzheimer's disease	4043379	SNOMED
advanced_illness_01	230285003	Vascular dementia of acute onset	4046089	SNOMED
advanced_illness_01	230287006	Mixed cortical and subcortical vascular dementia	4046090	SNOMED
advanced_illness_01	230289009	Patchy dementia	4047748	SNOMED
advanced_illness_01	230300007	Late onset Huntington's disease	4047752	SNOMED
advanced_illness_01	230372003	Acute relapsing multiple sclerosis	4046108	SNOMED
advanced_illness_01	23341000119109	Congestive heart failure with right heart failure	44782713	SNOMED
advanced_illness_01	233675009	Toxic emphysema	4050733	SNOMED
advanced_illness_01	233713004	Seasonal cryptogenic organizing pneumonia with biochemical cholestasis	4119431	SNOMED
advanced_illness_01	233737004	Familial fibrous mediastinitis	4119439	SNOMED
advanced_illness_01	233761006	Subacute silicosis	4124545	SNOMED
advanced_illness_01	233940007	Pulmonary tumor embolism	4119610	SNOMED
advanced_illness_01	235880004	Alcoholic fibrosis and sclerosis of liver	4340385	SNOMED
advanced_illness_01	235895002	"Laennec's cirrhosis, non-alcoholic"	4340392	SNOMED
advanced_illness_01	235897005	Hypoxia-associated cirrhosis	4340946	SNOMED
advanced_illness_01	235901004	Hepatic fibrosis with hepatic sclerosis	4340948	SNOMED
advanced_illness_01	236433006	Acute-on-chronic renal failure	4128067	SNOMED
advanced_illness_01	236435004	End stage renal failure on dialysis	4030520	SNOMED
advanced_illness_01	236512004	Leukemic infiltrate of kidney	4126118	SNOMED
advanced_illness_01	23958009	Vanishing lung	4083395	SNOMED
advanced_illness_01	2421000119107	Hallucinations co-occurrent and due to late onset dementia	37109222	SNOMED
advanced_illness_01	24700007	Multiple sclerosis	374919	SNOMED
advanced_illness_01	253005002	Vasoactive intestinal peptide-secreting tumor	4098951	SNOMED
advanced_illness_01	254611009	Malignant tumor of endocrine pancreas	4112734	SNOMED
advanced_illness_01	254938000	Astrocytoma of brain	4110884	SNOMED
advanced_illness_01	254955001	Pituitary carcinoma	4114193	SNOMED
advanced_illness_01	255039001	Pancreatic polypeptidoma	4114220	SNOMED
advanced_illness_01	255112006	Malignant tumor of pituitary and hypothalamus	4111029	SNOMED
advanced_illness_01	255119002	Lymphangitis carcinomatosa	4114342	SNOMED
advanced_illness_01	255123005	Metastasis to nervous system and eye	4116348	SNOMED
advanced_illness_01	25544003	Low output heart failure	4103448	SNOMED
advanced_illness_01	266355005	Bullous emphysema with collapse	4145496	SNOMED
advanced_illness_01	266368002	Post-inflammatory pulmonary fibrosis	253797	SNOMED
advanced_illness_01	266470007	Cardiac portal cirrhosis	4141628	SNOMED
advanced_illness_01	26852004	"Primary degenerative dementia of the Alzheimer type, senile onset, with depression"	4097384	SNOMED
advanced_illness_01	26929004	Alzheimer's disease	378419	SNOMED
advanced_illness_01	271440004	Cirrhosis secondary to cholestasis	4153294	SNOMED
advanced_illness_01	274088005	Metastatic malignant neoplasm to unknown site	4158910	SNOMED
advanced_illness_01	276259003	Respiratory arrest preceding cardiac arrest	4077195	SNOMED
advanced_illness_01	276828006	Glioblastoma multiforme of brain	4174444	SNOMED
advanced_illness_01	277461004	Anaplastic astrocytoma of brain	4079553	SNOMED
advanced_illness_01	278051002	Malignant lymphoma of thyroid gland	4080741	SNOMED
advanced_illness_01	278857002	Dementia of frontal lobe type	441002	SNOMED
advanced_illness_01	281560004	Neuroblastoma of brain	4083496	SNOMED
advanced_illness_01	285221000119109	Congestive heart failure as post-operative complication of non-cardiac surgery	762003	SNOMED
advanced_illness_01	286371000119107	Malignant hypertensive end stage renal disease on dialysis	43021864	SNOMED
advanced_illness_01	288631000119104	Vascular dementia with behavioral disturbance	37018688	SNOMED
advanced_illness_01	293671000119109	Behavioral disturbance due to multi-infarct dementia	37155661	SNOMED
advanced_illness_01	303194003	Metastasis to head and neck lymph node	4123439	SNOMED
advanced_illness_01	304603007	Variant Creutzfeldt-Jakob disease	443362	SNOMED
advanced_illness_01	307593001	Carcinomatosis	4141245	SNOMED
advanced_illness_01	31081000119101	Presenile dementia with delusions	44782771	SNOMED
advanced_illness_01	314206003	Refractory heart failure	4199500	SNOMED
advanced_illness_01	314418005	Leukemic infiltrate of retina	4197152	SNOMED
advanced_illness_01	31712002	Primary biliary cholangitis	4135822	SNOMED
advanced_illness_01	326072005	Carcinoma of head of pancreas	4209933	SNOMED
advanced_illness_01	33325001	Compensatory emphysema	261895	SNOMED
advanced_illness_01	3514002	Peribronchial fibrosis of lung	4148685	SNOMED
advanced_illness_01	353561000119103	Metastatic malignant neoplasm to right lung	46270513	SNOMED
advanced_illness_01	353721000119100	Metastatic malignant neoplasm to left adrenal gland	601143	SNOMED
advanced_illness_01	354081000119101	Metastatic adenocarcinoma	604497	SNOMED
advanced_illness_01	359780007	Metastatic malignant neoplasm to lateral axillary lymph nodes	4234267	SNOMED
advanced_illness_01	359785002	Metastatic malignant neoplasm to dome of urinary bladder	4230395	SNOMED
advanced_illness_01	361194002	Perinatal pulmonary fibroplasia	4263343	SNOMED
advanced_illness_01	361196000	Idiopathic hilar fibrosis	4262577	SNOMED
advanced_illness_01	363369002	Carcinoma of tail of pancreas	4178960	SNOMED
advanced_illness_01	363418001	Malignant tumor of pancreas	4180793	SNOMED
advanced_illness_01	363467004	Malignant neoplasm of frontal lobe	4181480	SNOMED
advanced_illness_01	363469001	Malignant neoplasm of parietal lobe	4181481	SNOMED
advanced_illness_01	363471001	Malignant neoplasm of cerebral ventricles	4177233	SNOMED
advanced_illness_01	363482009	Malignant tumor of pituitary gland	4177235	SNOMED
advanced_illness_01	364006	Acute left-sided heart failure	4267800	SNOMED
advanced_illness_01	367363000	Right ventricular failure	4273632	SNOMED
advanced_illness_01	369488002	Metastatic malignant neoplasm to seminal vesicle	4283739	SNOMED
advanced_illness_01	369521009	Metastatic malignant neoplasm to right fallopian tube	4289680	SNOMED
advanced_illness_01	369530001	Metastatic malignant neoplasm to right ovary	4281030	SNOMED
advanced_illness_01	369536007	Metastatic neoplasm of right broad ligament	4289684	SNOMED
advanced_illness_01	371026009	Senile dementia with psychosis	4159643	SNOMED
advanced_illness_01	371967001	Primary malignant neoplasm of ampulla of Vater	441225	SNOMED
advanced_illness_01	372093008	Metastatic malignant neoplasm to axillary tail of breast	4162133	SNOMED
advanced_illness_01	372142002	Carcinoma of pancreas	4157459	SNOMED
advanced_illness_01	39871006	Chronic respiratory failure	314971	SNOMED
advanced_illness_01	400058002	Metastatic malignant neoplasm to blood vessel of lower leg	4220182	SNOMED
advanced_illness_01	402563000	Metastatic malignant melanoma with diffuse hypermelanosis	4292389	SNOMED
advanced_illness_01	40312006	Pericarditis secondary to tumor metastatic to pericardium	4222722	SNOMED
advanced_illness_01	404090003	Malignant infiltration of oral cavity by underlying tumor	4301656	SNOMED
advanced_illness_01	404092006	Metastatic carcinoma to skin	4299133	SNOMED
advanced_illness_01	404094007	Metastasis involving oral cavity	4297349	SNOMED
advanced_illness_01	404123008	Leukemic infiltration of skin (T-cell prolymphocytic leukemia)	4301665	SNOMED
advanced_illness_01	404139001	Leukemic infiltration of skin in hairy-cell leukemia	4299151	SNOMED
advanced_illness_01	404156009	Leukemic infiltration of skin	4301780	SNOMED
advanced_illness_01	405570007	Pulmonary fibrosis due to and following radiotherapy	4236725	SNOMED
advanced_illness_01	40640008	Massive silicotic fibrosis of lung	4230447	SNOMED
advanced_illness_01	410430005	Cardiorespiratory arrest	4256374	SNOMED
advanced_illness_01	41309000	Alcoholic liver damage	201612	SNOMED
advanced_illness_01	416780008	"Primary degenerative dementia of the Alzheimer type, presenile onset"	4218017	SNOMED
advanced_illness_01	417996009	Systolic heart failure	443580	SNOMED
advanced_illness_01	418529003	Metastatic malignant neoplasm to lacrimal drainage structure	4302810	SNOMED
advanced_illness_01	421023003	Presenile dementia with AIDS (acquired immunodeficiency syndrome)	4224240	SNOMED
advanced_illness_01	421529006	Dementia with AIDS (acquired immunodeficiency syndrome)	4228133	SNOMED
advanced_illness_01	423384009	Metastatic malignant neoplasm to lacrimal gland duct	4308759	SNOMED
advanced_illness_01	423595004	Adenocarcinoma carcinomatosis	4311148	SNOMED
advanced_illness_01	424151006	Anaplastic glioma of brain	4314458	SNOMED
advanced_illness_01	424404003	Decompensated chronic heart failure	4311437	SNOMED
advanced_illness_01	425303004	Squamous cell carcinomatosis	4312923	SNOMED
advanced_illness_01	425413006	Drug-induced cirrhosis of liver	4143008	SNOMED
advanced_illness_01	426263006	Congestive heart failure due to left ventricular systolic dysfunction	4139864	SNOMED
advanced_illness_01	426437004	Familial idiopathic pulmonary fibrosis	4140134	SNOMED
advanced_illness_01	426896000	Chronic hypercapnic respiratory failure	4140438	SNOMED
advanced_illness_01	428061005	Malignant neoplasm of brain	443588	SNOMED
advanced_illness_01	428351000124105	Severe dementia	765653	SNOMED
advanced_illness_01	429033009	Malignant neoplasm of cerebrum	443561	SNOMED
advanced_illness_01	429458009	Dementia due to Creutzfeldt Jakob disease	4180284	SNOMED
advanced_illness_01	430771000124100	Moderate dementia	762704	SNOMED
advanced_illness_01	43736008	Rheumatic left ventricular failure	4184497	SNOMED
